lemma	uri	id_synset	UMR_id
subigo	http://lila-erc.eu/data/id/lemma/126124	v#01232738	subigo-04
subigo	http://lila-erc.eu/data/id/lemma/126124	v#01245637	subigo-05
subigo	http://lila-erc.eu/data/id/lemma/126124	v#01254013	subigo-06
subigo	http://lila-erc.eu/data/id/lemma/126124	v#01356256	subigo-07
subigo	http://lila-erc.eu/data/id/lemma/126124	v#01438902	subigo-08
subigo	http://lila-erc.eu/data/id/lemma/126124	v#01741864	subigo-09
subigo	http://lila-erc.eu/data/id/lemma/126124	v#01974062	subigo-10
subigo	http://lila-erc.eu/data/id/lemma/126124	v#02424128	subigo-11
subigo	http://lila-erc.eu/data/id/lemma/126124	v#02496816	subigo-12
subleuo	http://lila-erc.eu/data/id/lemma/126176	v#00518395	subleuo-01
subleuo	http://lila-erc.eu/data/id/lemma/126176	v#01217043	subleuo-02
subleuo	http://lila-erc.eu/data/id/lemma/126176	v#01487573	subleuo-03
subleuo	http://lila-erc.eu/data/id/lemma/126176	v#01811736	subleuo-04
subleuo	http://lila-erc.eu/data/id/lemma/126176	v#01818235	subleuo-05
subleuo	http://lila-erc.eu/data/id/lemma/126176	v#01974062	subleuo-06
subleuo	http://lila-erc.eu/data/id/lemma/126176	v#01976089	subleuo-07
subleuo	http://lila-erc.eu/data/id/lemma/126176	v#02547586	subleuo-08
sublimitas	http://lila-erc.eu/data/id/lemma/126188	n#04729984	sublimitas-01
sublimitas	http://lila-erc.eu/data/id/lemma/126188	n#04814238	sublimitas-02
sublimitas	http://lila-erc.eu/data/id/lemma/126188	n#04832716	sublimitas-03
sublimitas	http://lila-erc.eu/data/id/lemma/126188	n#04870340	sublimitas-04
sublimitas	http://lila-erc.eu/data/id/lemma/126188	n#04870889	sublimitas-05
sublimitas	http://lila-erc.eu/data/id/lemma/126188	n#05002352	sublimitas-06
sublimitas	http://lila-erc.eu/data/id/lemma/126188	n#05131647	sublimitas-07
sublimitas	http://lila-erc.eu/data/id/lemma/126188	n#05137165	sublimitas-08
sublimitas	http://lila-erc.eu/data/id/lemma/126188	n#05137402	sublimitas-09
sublimitas	http://lila-erc.eu/data/id/lemma/126188	n#13940456	sublimitas-10
sublimitas	http://lila-erc.eu/data/id/lemma/126188	n#13986372	sublimitas-11
submitto	http://lila-erc.eu/data/id/lemma/126224	v#00064095	submitto-01
submitto	http://lila-erc.eu/data/id/lemma/126224	v#00105333	submitto-02
submitto	http://lila-erc.eu/data/id/lemma/126224	v#00158503	submitto-03
submitto	http://lila-erc.eu/data/id/lemma/126224	v#00198710	submitto-04
submitto	http://lila-erc.eu/data/id/lemma/126224	v#00202934	submitto-05
submitto	http://lila-erc.eu/data/id/lemma/126224	v#00233203	submitto-06
submitto	http://lila-erc.eu/data/id/lemma/126224	v#00245457	submitto-07
submitto	http://lila-erc.eu/data/id/lemma/126224	v#00267855	submitto-08
submitto	http://lila-erc.eu/data/id/lemma/126224	v#00579712	submitto-09
submitto	http://lila-erc.eu/data/id/lemma/126224	v#01182709	submitto-10
submitto	http://lila-erc.eu/data/id/lemma/126224	v#01437254	submitto-11
submitto	http://lila-erc.eu/data/id/lemma/126224	v#01515791	submitto-12
submitto	http://lila-erc.eu/data/id/lemma/126224	v#01574923	submitto-13
submitto	http://lila-erc.eu/data/id/lemma/126224	v#01752495	submitto-14
submitto	http://lila-erc.eu/data/id/lemma/126224	v#01955127	submitto-15
submitto	http://lila-erc.eu/data/id/lemma/126224	v#01973125	submitto-16
submitto	http://lila-erc.eu/data/id/lemma/126224	v#02257767	submitto-17
submitto	http://lila-erc.eu/data/id/lemma/126224	v#02539788	submitto-18
submitto	http://lila-erc.eu/data/id/lemma/126224	v#02591312	submitto-19
suboles	http://lila-erc.eu/data/id/lemma/126262	n#01321579	suboles-01
suboles	http://lila-erc.eu/data/id/lemma/126262	n#07719437	suboles-02
suboles	http://lila-erc.eu/data/id/lemma/126262	n#07967982	suboles-03
suboles	http://lila-erc.eu/data/id/lemma/126262	n#08101937	suboles-04
suboles	http://lila-erc.eu/data/id/lemma/126262	n#08368907	suboles-05
suboles	http://lila-erc.eu/data/id/lemma/126262	n#08369142	suboles-06
suboles	http://lila-erc.eu/data/id/lemma/126262	n#08369220	suboles-07
suboles	http://lila-erc.eu/data/id/lemma/126262	n#10373998	suboles-08
suboles	http://lila-erc.eu/data/id/lemma/126262	n#10561222	suboles-09
suboles	http://lila-erc.eu/data/id/lemma/126262	n#13163991	suboles-10
suboles	http://lila-erc.eu/data/id/lemma/126262	n#13164583	suboles-11
suboles	http://lila-erc.eu/data/id/lemma/126262	n#13164763	suboles-12
subreptio	http://lila-erc.eu/data/id/lemma/126303	n#00769092	subreptio-01
surgo	http://lila-erc.eu/data/id/lemma/126307	v#00018158	surgo-01
surgo	http://lila-erc.eu/data/id/lemma/126307	v#00155143	surgo-02
surgo	http://lila-erc.eu/data/id/lemma/126307	v#00230746	surgo-03
surgo	http://lila-erc.eu/data/id/lemma/126307	v#00250181	surgo-04
surgo	http://lila-erc.eu/data/id/lemma/126307	v#00342980	surgo-05
surgo	http://lila-erc.eu/data/id/lemma/126307	v#00433232	surgo-06
surgo	http://lila-erc.eu/data/id/lemma/126307	v#01546111	surgo-07
surgo	http://lila-erc.eu/data/id/lemma/126307	v#01968569	surgo-08
surgo	http://lila-erc.eu/data/id/lemma/126307	v#01969216	surgo-09
surgo	http://lila-erc.eu/data/id/lemma/126307	v#01970348	surgo-10
surgo	http://lila-erc.eu/data/id/lemma/126307	v#01974062	surgo-11
surgo	http://lila-erc.eu/data/id/lemma/126307	v#01983264	surgo-12
surgo	http://lila-erc.eu/data/id/lemma/126307	v#01990694	surgo-13
surgo	http://lila-erc.eu/data/id/lemma/126307	v#01991204	surgo-14
surgo	http://lila-erc.eu/data/id/lemma/126307	v#02583139	surgo-15
surgo	http://lila-erc.eu/data/id/lemma/126307	v#02624263	surgo-16
surgo	http://lila-erc.eu/data/id/lemma/126307	v#02696801	surgo-17
subsannator	http://lila-erc.eu/data/id/lemma/126335	n#10561320	subsannator-01
sarcinator	http://lila-erc.eu/data/id/lemma/126352	n#10455447	sarcinator2-01
subsellium	http://lila-erc.eu/data/id/lemma/126353	n#02828884	subsellium-01
subsellium	http://lila-erc.eu/data/id/lemma/126353	n#03120778	subsellium-02
subsellium	http://lila-erc.eu/data/id/lemma/126353	n#08329453	subsellium-03
subsequor	http://lila-erc.eu/data/id/lemma/126356	v#00150776	subsequor-01
subsequor	http://lila-erc.eu/data/id/lemma/126356	v#01991931	subsequor-02
subsequor	http://lila-erc.eu/data/id/lemma/126356	v#01998432	subsequor-03
subsequor	http://lila-erc.eu/data/id/lemma/126356	v#02406585	subsequor-04
subsequor	http://lila-erc.eu/data/id/lemma/126356	v#02634265	subsequor-05
subsero	http://lila-erc.eu/data/id/lemma/126359	v#01500873	subsero-01
subsero	http://lila-erc.eu/data/id/lemma/126359	v#01501347	subsero-02
subsero	http://lila-erc.eu/data/id/lemma/126359	v#01567275	subsero-03
subsero	http://lila-erc.eu/data/id/lemma/126360	v#00182406	subsero2-01
subsero	http://lila-erc.eu/data/id/lemma/126360	v#01329026	subsero2-02
subsero	http://lila-erc.eu/data/id/lemma/126360	v#01500372	subsero2-03
subsidium	http://lila-erc.eu/data/id/lemma/126368	n#00971463	subsidium-01
subsidium	http://lila-erc.eu/data/id/lemma/126368	n#01088168	subsidium-02
subsidium	http://lila-erc.eu/data/id/lemma/126368	n#01207609	subsidium-03
subsidium	http://lila-erc.eu/data/id/lemma/126368	n#01209220	subsidium-04
subsidium	http://lila-erc.eu/data/id/lemma/126368	n#04071102	subsidium-05
subsidium	http://lila-erc.eu/data/id/lemma/126368	n#04191595	subsidium-06
subsidium	http://lila-erc.eu/data/id/lemma/126368	n#04191943	subsidium-07
subsidium	http://lila-erc.eu/data/id/lemma/126368	n#04336034	subsidium-08
subsidium	http://lila-erc.eu/data/id/lemma/126368	n#05154908	subsidium-09
subsidium	http://lila-erc.eu/data/id/lemma/126368	n#08206460	subsidium-10
subsidium	http://lila-erc.eu/data/id/lemma/126368	n#08643933	subsidium-11
subsidium	http://lila-erc.eu/data/id/lemma/126368	n#09815790	subsidium-12
subsilles	http://lila-erc.eu/data/id/lemma/126375	n#03959936	subsilles-01
subsisto	http://lila-erc.eu/data/id/lemma/126379	v#00117985	subsisto-01
subsisto	http://lila-erc.eu/data/id/lemma/126379	v#00668099	subsisto-02
subsisto	http://lila-erc.eu/data/id/lemma/126379	v#01834485	subsisto-03
subsisto	http://lila-erc.eu/data/id/lemma/126379	v#01859586	subsisto-04
subsisto	http://lila-erc.eu/data/id/lemma/126379	v#01860795	subsisto-05
subsisto	http://lila-erc.eu/data/id/lemma/126379	v#02616713	subsisto-06
subsisto	http://lila-erc.eu/data/id/lemma/126379	v#02637202	subsisto-07
subsisto	http://lila-erc.eu/data/id/lemma/126379	v#02639075	subsisto-08
subsisto	http://lila-erc.eu/data/id/lemma/126379	v#02640440	subsisto-09
subsisto	http://lila-erc.eu/data/id/lemma/126379	v#02727462	subsisto-10
substitutio	http://lila-erc.eu/data/id/lemma/126397	n#00196485	substitutio-01
substitutio	http://lila-erc.eu/data/id/lemma/126397	n#07443761	substitutio-02
substructio	http://lila-erc.eu/data/id/lemma/126405	n#03387016	substructio-01
substructio	http://lila-erc.eu/data/id/lemma/126405	n#05793554	substructio-02
subtemen	http://lila-erc.eu/data/id/lemma/126418	n#04426788	subtemen-01
subtemen	http://lila-erc.eu/data/id/lemma/126418	n#04598965	subtemen-02
subterago	http://lila-erc.eu/data/id/lemma/126425	v#02662821	subterago-01
subtililoquentia	http://lila-erc.eu/data/id/lemma/126456	n#04812268	subtililoquentia-01
subtililoquus	http://lila-erc.eu/data/id/lemma/126457	a#00849357	subtililoquus-01
subtilitas	http://lila-erc.eu/data/id/lemma/126460	n#04639371	subtilitas-01
subtilitas	http://lila-erc.eu/data/id/lemma/126460	n#04672858	subtilitas-02
subtilitas	http://lila-erc.eu/data/id/lemma/126460	n#04673173	subtilitas-03
subtilitas	http://lila-erc.eu/data/id/lemma/126460	n#04697267	subtilitas-04
subtilitas	http://lila-erc.eu/data/id/lemma/126460	n#04697442	subtilitas-05
subtilitas	http://lila-erc.eu/data/id/lemma/126460	n#04702688	subtilitas-06
subtilitas	http://lila-erc.eu/data/id/lemma/126460	n#04705324	subtilitas-07
subtilitas	http://lila-erc.eu/data/id/lemma/126460	n#04705536	subtilitas-08
subtilitas	http://lila-erc.eu/data/id/lemma/126460	n#04711256	subtilitas-09
subtilitas	http://lila-erc.eu/data/id/lemma/126460	n#04728604	subtilitas-10
subtilitas	http://lila-erc.eu/data/id/lemma/126460	n#04754237	subtilitas-11
subtilitas	http://lila-erc.eu/data/id/lemma/126460	n#04803430	subtilitas-12
subtilitas	http://lila-erc.eu/data/id/lemma/126460	n#04803702	subtilitas-13
subtilitas	http://lila-erc.eu/data/id/lemma/126460	n#04811995	subtilitas-14
subtilitas	http://lila-erc.eu/data/id/lemma/126460	n#04813066	subtilitas-15
subtilitas	http://lila-erc.eu/data/id/lemma/126460	n#04948069	subtilitas-16
subtilitas	http://lila-erc.eu/data/id/lemma/126460	n#05001482	subtilitas-17
subtilitas	http://lila-erc.eu/data/id/lemma/126460	n#05002155	subtilitas-18
subtilitas	http://lila-erc.eu/data/id/lemma/126460	n#05103648	subtilitas-19
subtilitas	http://lila-erc.eu/data/id/lemma/126460	n#05106928	subtilitas-20
subtilitas	http://lila-erc.eu/data/id/lemma/126460	n#05114781	subtilitas-21
subtilitas	http://lila-erc.eu/data/id/lemma/126460	n#05136978	subtilitas-22
subtilitas	http://lila-erc.eu/data/id/lemma/126460	n#05620468	subtilitas-23
subtilitas	http://lila-erc.eu/data/id/lemma/126460	n#05653327	subtilitas-24
subtilitas	http://lila-erc.eu/data/id/lemma/126460	n#06606191	subtilitas-25
subtilitas	http://lila-erc.eu/data/id/lemma/126460	n#07555184	subtilitas-26
subtilitas	http://lila-erc.eu/data/id/lemma/126460	n#14459824	subtilitas-27
subtractio	http://lila-erc.eu/data/id/lemma/126465	n#00053913	subtractio-01
subtractio	http://lila-erc.eu/data/id/lemma/126465	n#00351638	subtractio-02
subtractio	http://lila-erc.eu/data/id/lemma/126465	n#00360757	subtractio-03
subtractio	http://lila-erc.eu/data/id/lemma/126465	n#00391599	subtractio-04
subtractio	http://lila-erc.eu/data/id/lemma/126465	n#00810794	subtractio-05
subuerto	http://lila-erc.eu/data/id/lemma/126484	v#00716130	subuerto-01
subuerto	http://lila-erc.eu/data/id/lemma/126484	v#01564144	subuerto-02
subuerto	http://lila-erc.eu/data/id/lemma/126484	v#01565028	subuerto-03
subuerto	http://lila-erc.eu/data/id/lemma/126484	v#01909978	subuerto-04
subuerto	http://lila-erc.eu/data/id/lemma/126484	v#02402409	subuerto-05
subuerto	http://lila-erc.eu/data/id/lemma/126484	v#02543607	subuerto-06
subulcus	http://lila-erc.eu/data/id/lemma/126490	n#10683593	subulcus-01
suburbium	http://lila-erc.eu/data/id/lemma/126502	n#08554440	suburbium-01
succedo	http://lila-erc.eu/data/id/lemma/126507	v#00433232	succedo-01
succedo	http://lila-erc.eu/data/id/lemma/126507	v#01921964	succedo-02
succedo	http://lila-erc.eu/data/id/lemma/126507	v#01969216	succedo-03
succedo	http://lila-erc.eu/data/id/lemma/126507	v#01989873	succedo-04
succedo	http://lila-erc.eu/data/id/lemma/126507	v#02037989	succedo-05
succedo	http://lila-erc.eu/data/id/lemma/126507	v#02053941	succedo-06
succedo	http://lila-erc.eu/data/id/lemma/126507	v#02342800	succedo-07
succedo	http://lila-erc.eu/data/id/lemma/126507	v#02406585	succedo-08
successus	http://lila-erc.eu/data/id/lemma/126516	n#00063652	successus-01
successus	http://lila-erc.eu/data/id/lemma/126516	n#00280853	successus-02
successus	http://lila-erc.eu/data/id/lemma/126516	n#00282050	successus-03
successus	http://lila-erc.eu/data/id/lemma/126516	n#07310507	successus-04
successus	http://lila-erc.eu/data/id/lemma/126516	n#07319103	successus-05
successus	http://lila-erc.eu/data/id/lemma/126516	n#14474894	successus-06
successio	http://lila-erc.eu/data/id/lemma/126518	n#00063652	successio-01
successio	http://lila-erc.eu/data/id/lemma/126518	n#00082754	successio-02
successio	http://lila-erc.eu/data/id/lemma/126518	n#01010458	successio-03
successio	http://lila-erc.eu/data/id/lemma/126518	n#05044822	successio-04
successio	http://lila-erc.eu/data/id/lemma/126518	n#05696803	successio-05
successio	http://lila-erc.eu/data/id/lemma/126518	n#07319103	successio-06
successio	http://lila-erc.eu/data/id/lemma/126518	n#08459908	successio-07
successio	http://lila-erc.eu/data/id/lemma/126518	n#10671613	successio-08
successio	http://lila-erc.eu/data/id/lemma/126518	n#10671736	successio-09
successio	http://lila-erc.eu/data/id/lemma/126518	n#14474894	successio-10
successor	http://lila-erc.eu/data/id/lemma/126519	n#05696803	successor-01
successor	http://lila-erc.eu/data/id/lemma/126519	n#10099375	successor-02
successor	http://lila-erc.eu/data/id/lemma/126519	n#10100124	successor-03
successor	http://lila-erc.eu/data/id/lemma/126519	n#10671613	successor-04
successor	http://lila-erc.eu/data/id/lemma/126519	n#10671736	successor-05
succresco	http://lila-erc.eu/data/id/lemma/126542	v#01974062	succresco-01
succresco	http://lila-erc.eu/data/id/lemma/126542	v#02540347	succresco-02
succresco	http://lila-erc.eu/data/id/lemma/126542	v#02624263	succresco-03
succurro	http://lila-erc.eu/data/id/lemma/126550	v#00082081	succurro-01
succurro	http://lila-erc.eu/data/id/lemma/126550	v#00723349	succurro-02
succurro	http://lila-erc.eu/data/id/lemma/126550	v#01926311	succurro-03
succurro	http://lila-erc.eu/data/id/lemma/126550	v#02108377	succurro-04
succurro	http://lila-erc.eu/data/id/lemma/126550	v#02547586	succurro-05
succurro	http://lila-erc.eu/data/id/lemma/126550	v#02735897	succurro-06
sudarium	http://lila-erc.eu/data/id/lemma/126572	n#03485794	sudarium-01
sudarium	http://lila-erc.eu/data/id/lemma/126572	n#03807537	sudarium-02
sudor	http://lila-erc.eu/data/id/lemma/126581	n#00620752	sudor-01
sudor	http://lila-erc.eu/data/id/lemma/126581	n#00621627	sudor-02
sudor	http://lila-erc.eu/data/id/lemma/126581	n#05405751	sudor-03
sudor	http://lila-erc.eu/data/id/lemma/126581	n#07432337	sudor-04
sudor	http://lila-erc.eu/data/id/lemma/126581	n#11446459	sudor-05
sudor	http://lila-erc.eu/data/id/lemma/126581	n#14016361	sudor-06
sudor	http://lila-erc.eu/data/id/lemma/126581	n#14535431	sudor-07
sudor	http://lila-erc.eu/data/id/lemma/126581	n#14852913	sudor-08
sudor	http://lila-erc.eu/data/id/lemma/126581	n#14940100	sudor-09
sudor	http://lila-erc.eu/data/id/lemma/126581	n#14940386	sudor-10
